#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:35:07       0    257     63      -    100     89      0      0      0      0  13801   2812      0      0   5934      8      0      -      -      0     30      6 
 15:35:08       0    258     63      -    100     88      0      0      0      0  13801   2812      0      0   5934      8      0      -      -      0     38      7 
 15:35:09       0    257     64      -    100     91      0      0      0      0  13801   2812      0      0   5934      8      0      -      -      0     36      6 
 15:35:10       0    257     63      -    100     93      0      0      0      0  13801   2805      0      0   5934      8      0      -      -      0     39      7 
 15:35:11       0    257     61      -    100     91      0      0      0      0  13801   2805      0      0   5934      8      0      -      -      0     33      6 
 15:35:12       0    258     62      -    100     89      0      0      0      0  13801   2812      0      0   5934      8      0      -      -      0     35     12 
 15:35:13       0    258     62      -    100     88      0      0      0      0  13801   2812      0      0   5934      8      0      -      -      0     36      6 
 15:35:14       0    257     63      -    100     89      0      0      0      0  13801   2812      0      0   5934      8      0      -      -      0     37      9 
 15:35:15       0    257     63      -    100     89      0      0      0      0  13801   2812      0      0   5934      8      0      -      -      0     36      6 
 15:35:16       0    257     63      -    100     92      0      0      0      0  13801   2812      0      0   5934      8      0      -      -      0     41      8 
 15:35:17       0    252     60      -    100     71      0      0      0      0  13801   2827      0      0   5934      8      0      -      -      0     14      3 
 15:35:19       0    209     61      -    100     71      0      0      0      0  13801   2835      0      0   5262      6      0      -      -      0     13      5 
 15:35:20       0    209     59      -    100     72      0      0      0      0  13801   2835      0      0   5262      6      0      -      -      0      9      4 
 15:35:21       0    209     59      -    100     71      0      0      0      0  13801   2835      0      0   5262      6      0      -      -      0     17      5 
 15:35:22       0    209     60      -    100     71      0      0      0      0  13801   2835      0      0   5262      6      0      -      -      0     16      6 
 15:35:23       0    209     59      -    100     72      0      0      0      0  13801   2835      0      0   5262      6      0      -      -      0     20      6 
 15:35:24       0    209     59      -    100     71      0      0      0      0  13801   2835      0      0   5262      6      0      -      -      0     22      5 
 15:35:25       0    209     60      -    100     71      0      0      0      0  13801   2835      0      0   5262      6      0      -      -      0     15      3 
 15:35:26       0    209     59      -    100     72      0      0      0      0  13801   2835      0      0   5262      6      0      -      -      0     18      4 
 15:35:27       0    209     59      -    100     72      0      0      0      0  13801   2835      0      0   5262      6      0      -      -      0     17      5 
 15:35:28       0    182     53      -      0      0      0      0      0      0  13801   2842      0      0   5262      6      0      -      -      0      0      0 
 15:35:29       0     56     51      -      0      0      0      0      0      0  13801   2857      0      0     61      4      0      -      -      0      0      0 
 15:35:30       0     60     52      -     42     40      0      0      0      0  13801   2595      0      0  10414      8      0      -      -      0     36      6 
 15:35:31       0    234     62      -    100     93      0      0      0      0  13801   2827      0      0  10414      8      0      -      -      0     37      5 
 15:35:32       0    252     62      -    100     97      0      0      0      0  13801   2827      0      0  10414      8      0      -      -      0     17      6 
 15:35:33       0    253     60      -    100     91      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     29      8 
 15:35:34       0    253     60      -    100     90      0      0      0      0  13801   2827      0      0  10414      8      0      -      -      0     10      9 
 15:35:35       0    253     61      -    100     90      0      0      0      0  13801   2827      0      0  10414      8      0      -      -      0     31      7 
 15:35:36       0    253     61      -    100     96      0      0      0      0  13801   2827      0      0  10414      8      0      -      -      0     20      7 
 15:35:37       0    253     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     16      6 
 15:35:38       0    253     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     30      7 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:35:39       0    253     62      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      4 
 15:35:41       0    253     63      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      4 
 15:35:42       0    254     60      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     27      6 
 15:35:43       0    253     60      -    100     91      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     23     10 
 15:35:44       0    252     61      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     18      5 
 15:35:45       0    253     62      -    100     96      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     26      8 
 15:35:46       0    254     60      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     10      5 
 15:35:47       0    254     61      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     29      7 
 15:35:48       0    253     62      -    100     89      0      0      0      0  13801   2827      0      0  10414      8      0      -      -      0     18      5 
 15:35:49       0    253     62      -    100     96      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     23     15 
 15:35:50       0    253     61      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     28      6 
 15:35:51       0    253     60      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     23      5 
 15:35:52       0    254     62      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      9 
 15:35:53       0    254     62      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     26      6 
 15:35:54       0    254     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     19      8 
 15:35:55       0    253     61      -    100     92      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     16      5 
 15:35:56       0    254     61      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     23      8 
 15:35:57       0    253     63      -    100     95      0      0      0      0  13801   2827      0      0  10414      8      0      -      -      0     11      4 
 15:35:58       0    253     60      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     30      9 
 15:35:59       0    253     60      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      5 
 15:36:00       0    253     61      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     18      7 
 15:36:02       0    254     61      -    100     91      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     31      6 
 15:36:03       0    253     61      -    100     92      0      0      0      0  13801   2827      0      0  10414      8      0      -      -      0     19      6 
 15:36:04       0    253     61      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     26     19 
 15:36:05       0    254     62      -    100     92      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     18     10 
 15:36:06       0    253     62      -    100     91      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     19      6 
 15:36:07       0    253     61      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     20      4 
 15:36:08       0    253     62      -    100     97      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     26      8 
 15:36:09       0    254     61      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     15      3 
 15:36:10       0    254     63      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     30      8 
 15:36:11       0    253     62      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     23      5 
 15:36:12       0    253     62      -    100     92      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     24      4 
 15:36:13       0    254     61      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     24      8 
 15:36:14       0    254     62      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     10      5 
 15:36:15       0    254     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     37      6 
 15:36:16       0    253     60      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     13      7 
 15:36:17       0    254     62      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     27      5 
 15:36:18       0    254     63      -    100     91      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     27      6 
 15:36:19       0    253     61      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     21      7 
 15:36:20       0    253     61      -    100     97      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     18      6 
 15:36:21       0    253     60      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     25      8 
 15:36:22       0    253     61      -    100     97      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     15      5 
 15:36:24       0    254     63      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     26      4 
 15:36:25       0    254     63      -    100     92      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     24      8 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:36:26       0    253     62      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     11      4 
 15:36:27       0    253     62      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     34      7 
 15:36:28       0    253     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     20      5 
 15:36:29       0    252     61      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     24      5 
 15:36:30       0    253     62      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     29     24 
 15:36:31       0    254     63      -    100     91      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     14      6 
 15:36:32       0    253     61      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      6 
 15:36:33       0    253     63      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      7 
 15:36:34       0    253     61      -    100     94      0      0      0      0  13801   2812      0      0  10414      8      0      -      -      0     17      6 
 15:36:35       0    253     61      -    100     97      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      4 
 15:36:36       0    254     62      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     26      9 
 15:36:37       0    253     62      -    100     92      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     15      3 
 15:36:38       0    253     62      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     30      8 
 15:36:39       0    254     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     15      4 
 15:36:40       0    253     62      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     20      7 
 15:36:41       0    253     62      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     28     12 
 15:36:42       0    254     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     20      5 
 15:36:43       0    253     60      -    100     96      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     33      7 
 15:36:44       0    254     61      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     16      4 
 15:36:46       0    253     63      -    100     89      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     29      7 
 15:36:47       0    252     62      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     16      6 
 15:36:48       0    253     60      -    100     97      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     17      7 
 15:36:49       0    254     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     29      6 
 15:36:50       0    254     63      -    100     92      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     26      4 
 15:36:51       0    254     62      -    100     91      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      5 
 15:36:52       0    254     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     24      6 
 15:36:53       0    254     62      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     25     16 
 15:36:54       0    253     62      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     16      5 
 15:36:55       0    254     62      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      9 
 15:36:56       0    253     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     15      4 
 15:36:57       0    254     61      -    100     92      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     28      8 
 15:36:58       0    254     63      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     23      7 
 15:36:59       0    253     62      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      5 
 15:37:00       0    254     61      -    100     96      0      0      0      0  13801   2812      0      0  10414      8      0      -      -      0     28      7 
 15:37:01       0    253     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     12      7 
 15:37:02       0    253     63      -    100     92      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     30      6 
 15:37:03       0    254     62      -    100     91      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     15      6 
 15:37:04       0    254     61      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     26      5 
 15:37:05       0    254     61      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     30      6 
 15:37:06       0    254     62      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     25      6 
 15:37:08       0    254     62      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     18      7 
 15:37:09       0    253     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     23      8 
 15:37:10       0    253     62      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     23      9 
 15:37:11       0    255     64      -    100     90      0      0      0      0  13801   2812      0      0  10414      8      0      -      -      0     17      4 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:37:12       0    253     62      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     31      6 
 15:37:13       0    253     60      -    100     96      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     33      4 
 15:37:14       0    253     61      -    100     96      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     28      6 
 15:37:15       0    254     63      -    100     92      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     13      5 
 15:37:16       0    254     63      -    100     91      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     24      6 
 15:37:17       0    254     62      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     30      6 
 15:37:18       0    254     62      -    100     93      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     17      5 
 15:37:19       0    254     62      -    100     92      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     20      6 
 15:37:20       0    254     62      -    100     94      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     22      9 
 15:37:21       0    253     61      -    100     95      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     17      6 
 15:37:22       0    254     61      -    100     96      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     24      5 
 15:37:23       0    255     62      -    100     90      0      0      0      0  13801   2812      0      0  10414      8      0      -      -      0     32      7 
 15:37:24       0    254     63      -    100     90      0      0      0      0  13801   2820      0      0  10414      8      0      -      -      0     14      3 
