#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:00:33       0    228     47      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     12      4 
 15:00:34       0    228     47      -    100     86      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     33      4 
 15:00:35       0    228     47      -    100     86      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     19      4 
 15:00:36       0    228     48      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     30      4 
 15:00:37       0    229     48      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     15      4 
 15:00:38       0    229     47      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     31      5 
 15:00:39       0    229     47      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     20      5 
 15:00:40       0    229     47      -    100     84      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     23      4 
 15:00:41       0    229     47      -    100     84      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     17      7 
 15:00:43       0    229     47      -    100     84      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     20      4 
 15:00:44       0    229     46      -    100     84      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     16     11 
 15:00:45       0    229     47      -    100     82      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     13      5 
 15:00:46       0    230     47      -    100     81      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     33      4 
 15:00:47       0    230     47      -    100     80      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     13      5 
 15:00:48       0    229     47      -    100     80      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     33      5 
 15:00:49       0    229     47      -    100     80      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     15      4 
 15:00:50       0    230     47      -    100     82      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     33      5 
 15:00:51       0    230     47      -    100     83      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     15      4 
 15:00:52       0    230     47      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     28      4 
 15:00:53       0    230     48      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     16      5 
 15:00:54       0    230     48      -    100     86      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     27      3 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:00:55       0    230     49      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     18      7 
 15:00:56       0    230     49      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     20      4 
 15:00:57       0    230     49      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     20      7 
 15:00:58       0    230     50      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     15      5 
 15:00:59       0    230     50      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     21      6 
 15:01:00       0    230     50      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     15      5 
 15:01:01       0    230     50      -    100     86      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     24      7 
 15:01:02       0    231     50      -    100     86      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     11      6 
 15:01:03       0    230     51      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     33      5 
 15:01:05       0    231     51      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     12      4 
 15:01:06       0    231     51      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     33      5 
 15:01:07       0    231     50      -    100     84      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     15      4 
 15:01:08       0    231     50      -    100     84      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     31      4 
 15:01:09       0    231     50      -    100     84      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     16      5 
 15:01:10       0    231     49      -    100     84      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     29      5 
 15:01:11       0    231     49      -    100     82      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     16      8 
 15:01:12       0    231     50      -    100     81      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     22      5 
 15:01:13       0    231     50      -    100     80      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     16      7 
 15:01:14       0    231     50      -    100     80      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     15      4 
 15:01:15       0    231     50      -    100     80      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     32      5 
 15:01:16       0    231     50      -    100     82      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     16      7 
 15:01:17       0    231     51      -    100     84      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     31      4 
 15:01:18       0    231     50      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     16      6 
 15:01:19       0    231     51      -    100     86      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     23      3 
 15:01:20       0    231     52      -    100     86      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     17      8 
 15:01:21       0    231     51      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     21      3 
 15:01:22       0    231     52      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     17      8 
 15:01:23       0    231     52      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     16      4 
 15:01:24       0    231     53      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     28      7 
 15:01:26       0    232     53      -    100     85      0      0      0      0  13801   2835      0      0   5304      4      0      -      -      0     13      4 
 15:01:27       0    232     53      -    100     86      0      0      0      0  13801   2827      0      0   5304      4      0      -      -      0     32      5 
 15:01:28       0    231     53      -    100     85      0      0      0      0  13801   2827      0      0   5304      4      0      -      -      0     11      3 
 15:01:29       0    112     42      -      0      0      0      0      0      0  14001   2872      0      0      2      1      0      -      -      0      0      0 
 15:01:30       0     51     41      -      0      0      0      0      0      0  13801   2872      0      0    822      4      0      -      -      0     45      9 
 15:01:31       0    202     52      -    100     76      0      0      0      0  13801   2820      0      0    822      4      0      -      -      0     48      9 
 15:01:32       0    239     53      -    100     76      0      0      0      0  13801   2820      0      0    822      4      0      -      -      0     42      9 
 15:01:33       0    239     53      -    100     76      0      0      0      0  13801   2820      0      0    822      4      0      -      -      0     48     11 
 15:01:34       0    239     53      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     42      9 
 15:01:35       0    240     53      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     51      9 
 15:01:36       0    240     53      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     44      8 
 15:01:37       0    240     52      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     48      9 
 15:01:38       0    240     53      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     49      9 
 15:01:39       0    240     53      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     48      9 
 15:01:40       0    241     53      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     47     10 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:01:41       0    240     53      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     47      8 
 15:01:42       0    240     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     48     10 
 15:01:43       0    240     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45      8 
 15:01:44       0    240     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     47      9 
 15:01:45       0    240     53      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     44      8 
 15:01:46       0    240     53      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     46      9 
 15:01:48       0    240     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45      9 
 15:01:49       0    240     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45      8 
 15:01:50       0    240     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     43     10 
 15:01:51       0    240     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     41     11 
 15:01:52       0    240     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45     10 
 15:01:53       0    240     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45      8 
 15:01:54       0    240     53      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45     10 
 15:01:55       0    241     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45      9 
 15:01:56       0    240     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45     10 
 15:01:57       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     47      8 
 15:01:58       0    240     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     46     10 
 15:01:59       0    241     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     43      8 
 15:02:00       0    241     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     46      8 
 15:02:01       0    241     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     47      9 
 15:02:02       0    241     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     48      7 
 15:02:03       0    241     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     41      8 
 15:02:04       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     44      9 
 15:02:05       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     44      8 
 15:02:06       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     48      9 
 15:02:07       0    241     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     51      8 
 15:02:08       0    241     54      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     46      9 
 15:02:10       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     49      8 
 15:02:11       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     48      9 
 15:02:12       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     43     10 
 15:02:13       0    241     56      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45      8 
 15:02:14       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     44      7 
 15:02:15       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     44      8 
 15:02:16       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     48      9 
 15:02:17       0    241     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     43      8 
 15:02:18       0    242     56      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45     10 
 15:02:19       0    242     55      -    100     76      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     47      7 
 15:02:20       0    242     55      -    100     76      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     47     10 
 15:02:21       0    242     55      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     46      9 
 15:02:22       0    241     56      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     43      8 
 15:02:23       0    157     46      -      0      0      0      0      0      0  13801   2857      0      0      2      1      0      -      -      0      0      0 
 15:02:24       0     52     45      -      0      0      0      0      0      0  14001   2857      0      0      4      2      0      -      -      0      0      0 
 15:02:25       0    116     52      -    100     81      0      0      0      0  13801   2775      0      0   5304      4      0      -      -      0     16      7 
 15:02:26       0    233     53      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     20      2 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:02:27       0    233     53      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     17      8 
 15:02:28       0    233     53      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     21      3 
 15:02:29       0    233     53      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     19      8 
 15:02:30       0    233     54      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     20      3 
 15:02:32       0    233     54      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     17      8 
 15:02:33       0    234     54      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     15      5 
 15:02:34       0    234     55      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     22      7 
 15:02:35       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     16      4 
 15:02:36       0    233     56      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     17      7 
 15:02:37       0    234     56      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     22      4 
 15:02:38       0    233     56      -    100     83      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     16      7 
 15:02:39       0    233     55      -    100     81      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     19      4 
 15:02:40       0    233     55      -    100     80      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     16      7 
 15:02:41       0    233     54      -    100     80      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     18      5 
 15:02:42       0    234     54      -    100     82      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     16      7 
 15:02:43       0    233     55      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     19      5 
 15:02:44       0    233     55      -    100     86      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     16      7 
 15:02:45       0    234     54      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     19      4 
 15:02:46       0    234     54      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     18      7 
 15:02:47       0    234     55      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     20      4 
 15:02:48       0    234     55      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     16      7 
 15:02:49       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     19      4 
 15:02:50       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     25      6 
 15:02:51       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     12      4 
 15:02:52       0    234     56      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     29      5 
 15:02:54       0    234     57      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     14      4 
 15:02:55       0    234     56      -    100     82      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     28      6 
 15:02:56       0    234     55      -    100     80      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     14      3 
 15:02:57       0    234     55      -    100     79      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     28      7 
 15:02:58       0    234     55      -    100     82      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     13      3 
 15:02:59       0    234     55      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     25      7 
 15:03:00       0    234     55      -    100     86      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     14      4 
 15:03:01       0    234     55      -    100     86      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     24      6 
 15:03:02       0    234     55      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     14      6 
 15:03:03       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     25      5 
 15:03:04       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     13      4 
 15:03:05       0    234     56      -    100     86      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     28      6 
 15:03:06       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     13      5 
 15:03:07       0    234     57      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     25      6 
 15:03:08       0    234     57      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     14      5 
 15:03:09       0    234     57      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     29      6 
 15:03:10       0    235     57      -    100     83      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     14      5 
 15:03:11       0    235     56      -    100     81      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     30      5 
 15:03:12       0    235     56      -    100     80      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     14      5 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:03:13       0    234     55      -    100     81      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     32      5 
 15:03:14       0    234     55      -    100     83      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     11      3 
 15:03:16       0    234     55      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     32      5 
 15:03:17       0    234     55      -    100     86      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     11      3 
 15:03:18       0    234     55      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     32      5 
 15:03:19       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     12      4 
 15:03:20       0    235     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     31      5 
 15:03:21       0    234     56      -    100     86      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     12      4 
 15:03:22       0    235     57      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     29      6 
 15:03:23       0    235     57      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     15      4 
 15:03:24       0    235     57      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     28      7 
 15:03:25       0    235     58      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     14      4 
 15:03:26       0    235     58      -    100     84      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     28      5 
 15:03:27       0    234     57      -    100     82      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     14      3 
 15:03:28       0    235     57      -    100     80      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     24      7 
 15:03:29       0    235     55      -    100     81      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     13      4 
 15:03:30       0    235     56      -    100     83      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     28      5 
 15:03:31       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     14      8 
 15:03:32       0    235     56      -    100     86      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     32      5 
 15:03:33       0    235     55      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     11      6 
 15:03:34       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     32      5 
 15:03:35       0    234     56      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     11      5 
 15:03:36       0    235     57      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     35      5 
 15:03:38       0    235     57      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     11      5 
 15:03:39       0    235     57      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     32      5 
 15:03:40       0    235     58      -    100     85      0      0      0      0  13801   2820      0      0   5304      4      0      -      -      0     11      5 
 15:03:41       0    149     48      -      0      0      0      0      0      0  14001   2857      0      0      2      1      0      -      -      0      0      0 
 15:03:42       0     53     47      -      0      0      0      0      0      0  13801   2857      0      0    336      4      0      -      -      0      2      0 
 15:03:43       0    180     56      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     48     12 
 15:03:44       0    242     57      -    100     76      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     48      9 
 15:03:45       0    242     57      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45      9 
 15:03:46       0    242     56      -    100     76      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     48      9 
 15:03:47       0    242     57      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     48      9 
 15:03:48       0    243     58      -    100     76      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     45      9 
 15:03:49       0    243     57      -    100     76      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     47      9 
 15:03:50       0    243     57      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     43      8 
 15:03:51       0    243     57      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     48     10 
 15:03:52       0    242     57      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45      9 
 15:03:53       0    242     57      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     47     10 
 15:03:54       0    243     58      -    100     76      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     43      7 
 15:03:55       0    243     58      -    100     76      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     48     10 
 15:03:56       0    243     57      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     45      8 
 15:03:57       0    243     57      -    100     76      0      0      0      0  13801   2812      0      0    998      6      0      -      -      0     59     11 
 15:03:58       0    241     57      -    100     75      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     46     10 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:04:00       0    240     58      -     99     72      0      0      0      0  13801   2805      0      0    915      6      0      -      -      0    122     60 
 15:04:01       0    230     57      -     99     72      0      0      0      0  13801   2812      0      0   1014     11      0      -      -      0     84     82 
 15:04:02       0    239     57      -    100     76      0      0      0      0  13801   2812      0      0   1005     11      0      -      -      0    111     90 
 15:04:03       0    241     57      -    100     75      0      0      0      0  13801   2805      0      0   1005     11      0      -      -      0     47    180 
 15:04:04       0    239     57      -    100     75      0      0      0      0  13801   2812      0      0   1005     11      0      -      -      0     46     89 
 15:04:05       0    240     58      -    100     75      0      0      0      0  13801   2812      0      0   1005     11      0      -      -      0     45     86 
 15:04:06       0    240     58      -    100     75      0      0      0      0  13801   2812      0      0   1005     11      0      -      -      0    103     10 
 15:04:07       0    240     57      -    100     75      0      0      0      0  13801   2805      0      0   1005     11      0      -      -      0     91     20 
 15:04:08       0    239     57      -    100     75      0      0      0      0  13801   2812      0      0   1005     11      0      -      -      0    147    171 
 15:04:09       0    239     58      -    100     75      0      0      0      0  13801   2812      0      0    929      9      0      -      -      0     83     48 
 15:04:10       0    242     58      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     46     10 
 15:04:11       0    243     58      -    100     76      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     46     10 
 15:04:12       0    243     57      -    100     76      0      0      0      0  13801   2812      0      0    822      4      0      -      -      0     43     12 
 15:04:13       0    243     57      -    100     76      0      0      0      0  13801   2805      0      0    822      4      0      -      -      0     48     11 
