#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 17:22:30       0    233     56      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     20      3 
 17:22:31       0    233     56      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     20      6 
 17:22:32       0    233     56      -    100     75      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     25      3 
 17:22:33       0    233     56      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     19      7 
 17:22:34       0    234     56      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     23      3 
 17:22:35       0    234     54      -    100     72      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     18      6 
 17:22:36       0    234     55      -    100     71      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     22      3 
 17:22:37       0    233     55      -    100     69      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     19      6 
 17:22:38       0    234     55      -    100     71      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     29      3 
 17:22:39       0    233     56      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     10      3 
 17:22:40       0    234     56      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     32     16 
 17:22:41       0    234     57      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     11      3 
 17:22:42       0    234     57      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     29      5 
 17:22:44       0    234     57      -    100     75      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0      0      0 
 17:22:45       0    128     47      -      9      7      0      0      0      0  14001   2857      0      0    186      9      0      -      -      0      0      3 
 17:22:46       0     72     52      -     98     65      0      0      0      0  13801   2520      0      0   1008     11      0      -      -      0     47      7 
 17:22:47       0    237     56      -     98     63      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      9 
 17:22:48       0    238     55      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      8 
 17:22:49       0    238     55      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     40      8 
 17:22:50       0    238     56      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      8 
 17:22:51       0    238     56      -     98     63      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     45      8 
 17:22:52       0    238     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     44      8 
 17:22:53       0    238     56      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     40      7 
 17:22:54       0    239     56      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      8 
 17:22:55       0    238     56      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     44      8 
 17:22:56       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      8 
 17:22:57       0    238     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      8 
 17:22:58       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     40      7 
 17:22:59       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      8 
 17:23:00       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      8 
 17:23:01       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     51      9 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 17:23:02       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      8 
 17:23:03       0    239     56      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     44      8 
 17:23:05       0    239     56      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     55      7 
 17:23:06       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     49      7 
 17:23:07       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     46      7 
 17:23:08       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     44     23 
 17:23:09       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     49      6 
 17:23:10       0    239     58      -     98     63      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      9 
 17:23:11       0    239     57      -     99     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     47      6 
 17:23:12       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     49      8 
 17:23:13       0    239     57      -     98     65      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     41      7 
 17:23:14       0    239     58      -     98     63      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     48      8 
 17:23:15       0    239     58      -     98     63      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     46      7 
 17:23:16       0    239     57      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     51      9 
 17:23:17       0    239     58      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     45      7 
 17:23:18       0    239     57      -     99     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      7 
 17:23:19       0    239     58      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      8 
 17:23:20       0    238     57      -     99     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      7 
 17:23:21       0    229     57      -     98     65      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     49      7 
 17:23:22       0    230     57      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     44     17 
 17:23:23       0    231     56      -     98     65      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     49      7 
 17:23:24       0    231     57      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     47      7 
 17:23:26       0    231     57      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     47      8 
 17:23:27       0    231     57      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     45      6 
 17:23:28       0    231     57      -     98     65      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     44      8 
 17:23:29       0    231     57      -     98     63      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     43      7 
 17:23:30       0    231     57      -     98     64      0      0      0      0  13801   2812      0      0   1008     11      0      -      -      0     49      7 
 17:23:31       0    231     58      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     49      7 
 17:23:32       0    232     57      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     49     12 
 17:23:33       0    231     58      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     43      8 
 17:23:34       0    231     57      -     98     65      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     47      8 
 17:23:35       0    231     57      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     47     11 
 17:23:36       0    231     58      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     45      9 
 17:23:37       0    231     57      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     63      7 
 17:23:38       0    231     57      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     49      8 
 17:23:39       0    231     57      -     98     64      0      0      0      0  13801   2820      0      0   1008     11      0      -      -      0     10      0 
 17:23:40       0     77     48      -      0      0      0      0      0      0  14001   2857      0      0    186      9      0      -      -      0      0      0 
 17:23:41       0     52     47      -      0      0      0      0      0      0  13801   2857      0      0   1064     11      0      -      -      0     13      4 
 17:23:42       0    155     55      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     10      3 
 17:23:43       0    234     56      -    100     71      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     31      4 
 17:23:44       0    234     56      -    100     69      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     13      3 
 17:23:45       0    234     56      -    100     69      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     23      6 
 17:23:46       0    234     57      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     15      3 
 17:23:48       0    235     56      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     21      8 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 17:23:49       0    235     58      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     21      3 
 17:23:50       0    235     58      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     21     11 
 17:23:51       0    235     59      -    100     75      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     18      6 
 17:23:52       0    235     58      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     21      7 
 17:23:53       0    235     57      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     19      2 
 17:23:54       0    235     56      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     20      6 
 17:23:55       0    235     56      -    100     70      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     22      3 
 17:23:56       0    235     57      -    100     68      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     18      5 
 17:23:57       0    235     57      -    100     71      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     29      7 
 17:23:58       0    235     57      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     25      4 
 17:23:59       0    235     57      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     32      4 
 17:24:00       0    235     57      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     11      3 
 17:24:01       0    235     58      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     31      6 
 17:24:02       0    235     59      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     12      4 
 17:24:03       0    235     59      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     28      6 
 17:24:04       0    235     59      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     13      4 
 17:24:05       0    235     58      -    100     72      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     23      6 
 17:24:06       0    235     57      -    100     69      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     15      4 
 17:24:07       0    235     57      -    100     68      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     22      6 
 17:24:08       0    235     57      -    100     71      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     14      3 
 17:24:10       0    235     57      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     22     18 
 17:24:11       0    235     57      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     19      5 
 17:24:12       0    235     58      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     22      5 
 17:24:13       0    235     58      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     15      4 
 17:24:14       0    235     59      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     22      6 
 17:24:15       0    236     59      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     18      3 
 17:24:16       0    236     59      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     20      9 
 17:24:17       0    236     58      -    100     72      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     20      4 
 17:24:18       0    235     58      -    100     69      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     21      6 
 17:24:19       0    235     57      -    100     68      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     21      4 
 17:24:20       0    236     57      -    100     71      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     20      6 
 17:24:21       0    235     57      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     21      9 
 17:24:22       0    235     57      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     19      6 
 17:24:23       0    235     58      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     23      5 
 17:24:24       0    235     58      -    100     75      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     18      5 
 17:24:25       0    236     59      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     27      4 
 17:24:26       0    236     59      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     24      5 
 17:24:27       0    236     59      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     28      4 
 17:24:28       0    236     58      -    100     71      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     15      4 
 17:24:29       0    236     58      -    100     69      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     31      5 
 17:24:30       0    236     58      -    100     69      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     13      3 
 17:24:32       0    235     57      -    100     72      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     31      8 
 17:24:33       0    236     57      -    100     75      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     11      5 
 17:24:34       0    235     58      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     31      4 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 17:24:35       0    236     58      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     32      5 
 17:24:36       0    235     59      -    100     75      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     27      6 
 17:24:37       0    236     60      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     15      5 
 17:24:38       0    236     60      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     23      6 
 17:24:39       0    236     59      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     15      4 
 17:24:40       0    236     59      -    100     71      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     20      9 
 17:24:41       0    236     58      -    100     69      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     16      3 
 17:24:42       0    236     58      -    100     69      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     20      7 
 17:24:43       0    236     58      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     26     15 
 17:24:44       0    235     57      -    100     75      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     20      6 
 17:24:45       0    236     58      -     99     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     21      3 
 17:24:46       0    236     59      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     19      7 
 17:24:47       0    236     59      -    100     75      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     23      4 
 17:24:48       0    236     60      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     18      6 
 17:24:49       0    236     60      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     28      4 
 17:24:50       0    236     59      -    100     72      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     16      5 
 17:24:51       0    236     58      -    100     70      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     33      8 
 17:24:52       0    236     58      -    100     68      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     13      4 
 17:24:54       0    236     58      -    100     70      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     32      4 
 17:24:55       0    236     58      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     10      3 
 17:24:56       0    236     58      -    100     74      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     31      4 
 17:24:57       0    236     59      -    100     73      0      0      0      0  13801   2820      0      0   5488     11      0      -      -      0     15      3 
 17:24:58       0    141     50      -      9      7      0      0      0      0  14001   2857      0      0    186      9      0      -      -      0      0      0 
 17:24:59       0     54     49      -      0      0      0      0      0      0  13801   2857      0      0    648     11      0      -      -      0     23      1 
 17:25:00       0    175     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     46      8 
 17:25:01       0    240     58      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     45      8 
 17:25:02       0    240     58      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     44      9 
 17:25:03       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      7 
 17:25:04       0    241     59      -     98     65      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      9 
 17:25:05       0    241     58      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     44      8 
 17:25:06       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     45      7 
 17:25:07       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     40      8 
 17:25:08       0    241     58      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     45      8 
 17:25:09       0    241     59      -     99     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     47      8 
 17:25:10       0    241     59      -     99     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     46      8 
 17:25:11       0    241     59      -     99     65      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     57      8 
 17:25:12       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      8 
 17:25:13       0    241     59      -     99     65      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43     11 
 17:25:14       0    241     60      -     99     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     45      7 
 17:25:16       0    241     60      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     47      8 
 17:25:17       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     41      8 
 17:25:18       0    241     59      -     99     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      9 
 17:25:19       0    241     59      -     99     65      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     47      7 
 17:25:20       0    241     59      -     99     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     44      8 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 17:25:21       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      8 
 17:25:22       0    241     60      -     99     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      9 
 17:25:23       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      8 
 17:25:24       0    241     60      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      7 
 17:25:25       0    241     59      -     99     65      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     53      7 
 17:25:26       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     47      7 
 17:25:27       0    241     60      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     44      7 
 17:25:28       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     47      8 
 17:25:29       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      8 
 17:25:30       0    241     59      -     99     65      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     49      7 
 17:25:31       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     43      7 
 17:25:32       0    241     59      -     99     65      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     49      7 
 17:25:33       0    241     59      -     98     64      0      0      0      0  13801   2805      0      0   1008     11      0      -      -      0     42      8 
