#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:23:47       0    202     55      -    100     34      0      0      0      0  13801   2812      1      0  10355      6      0      -      -      0      0      0 
 19:23:48       0    204     57      -     68     32      0      0      0      0  13801   2812      0      0  10355      6      0      -      -      0     37      1 
 19:23:49       0    201     51      -     48     19      0      0      0      0  13801   2812      0      0  10355      6      0      -      -      0      9    108 
 19:23:51       0    105     48      -     32     23      0      0      0      0  13801   2850      0      0  10355      6      0      -      -      0     62      1 
 19:23:52       0     98     47      -     32     23      0      0      0      0  13801   2745      0      0   3542      4      0      -      -      0      0      0 
 19:23:53       0     90     49      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0     91 
 19:23:54       0     97     51      -     59     41      0      0      0      0  13801   2625      0      0   8741      6      0      -      -      0   1099    137 
 19:23:55       0    164     52      -     98     73      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0   1113     11 
 19:23:56       0    164     49      -     53     43      0      0      0      0  13801   2842      0      0   8741      6      0      -      -      0     52      8 
 19:23:57       0    171     54      -     66     53      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0    135     57 
 19:23:58       0    167     52      -     92     64      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0   1129    157 
 19:23:59       0    166     48      -     14     11      0      0      0      0  13801   2842      0      0   8741      6      0      -      -      0      0      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:24:00       0    177     53      -     94     70      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0   1096     22 
 19:24:01       0    165     49      -     51     38      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0     66      3 
 19:24:02       0    169     53      -     57     46      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0   1165     95 
 19:24:03       0    168     54      -    100     72      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0     50      8 
 19:24:04       0    165     48      -     42     29      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0    104      7 
 19:24:05       0    171     48      -     34     25      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0   1147    102 
 19:24:06       0    167     53      -     90     69      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0     52     11 
 19:24:07       0    170     54      -     97     73      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0   1224     72 
 19:24:08       0    166     52      -     87     61      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0   2247     79 
 19:24:09       0    170     48      -     28     19      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0   1110     11 
 19:24:10       0    172     48      -     43     33      0      0      0      0  13801   2842      0      0   8741      6      0      -      -      0   1132    202 
 19:24:12       0    167     54      -    100     71      0      0      0      0  13801   2835      0      0   8741      6      0      -      -      0      0      0 
 19:24:13       0    159     52      -     32     23      0      0      0      0  13801   2842      0      0   8741      6      0      -      -      0   1159      7 
 19:24:14       0    151     48      -     27     24      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      0 
 19:24:15       0    130     47      -      0      0      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     48     10 
 19:24:16       0    135     47      -     25     18      0      0      0      0  13801   2842      0      0   5218      6      0      -      -      0     49     45 
 19:24:17       0    140     51      -     64     44      0      0      0      0  13801   2835      0      0  11463      6      0      -      -      0   1110     89 
 19:24:18       0    194     59      -     83     30      0      0      0      0  13801   2797      1      0  12017      6      0      -      -      0    117     73 
 19:24:19       0    219     55      -    100     46      0      0      0      0  13801   2797      1      0  12017      6      0      -      -      0     56    141 
 19:24:20       0    214     57      -    100     65      0      0      0      0  13801   2812      1      0  12017      6      0      -      -      0    123     96 
 19:24:21       0    228     55      -    100     54      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0    125     83 
 19:24:22       0    213     55      -    100     66      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0     50      2 
 19:24:23       0    228     56      -    100     50      0      0      0      0  13801   2790      2      0  12017      6      0      -      -      0     13      3 
 19:24:24       0    209     56      -     94     68      0      0      0      0  13801   2820      0      0  12017      6      0      -      -      0      0     92 
 19:24:25       0    226     57      -    100     44      0      0      0      0  13801   2790      1      0  12017      6      0      -      -      0    794     73 
 19:24:26       0    210     55      -     72     52      0      0      0      0  13801   2820      0      0  12017      6      0      -      -      0    141    101 
 19:24:27       0    221     58      -    100     44      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0    142     50 
 19:24:28       0    216     59      -     82     36      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0    119     79 
 19:24:29       0    218     57      -    100     30      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0     18     73 
 19:24:30       0    219     55      -     56     21      0      0      0      0  13801   2812      4      0  12017      6      0      -      -      0    133     53 
 19:24:31       0    219     56      -    100     40      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0     11      3 
 19:24:33       0    223     58      -     91     48      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0      0      0 
 19:24:34       0    222     56      -    100     48      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0     14    140 
 19:24:35       0    217     56      -    100     66      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0   2192     81 
 19:24:36       0    225     57      -    100     49      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0     57     48 
 19:24:37       0    178     58      -     76     32      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0    104      3 
 19:24:38       0    221     55      -    100     46      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0      0      0 
 19:24:39       0    220     60      -     99     51      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0     10      2 
 19:24:40       0    221     55      -     83     52      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0   1161     98 
 19:24:41       0    211     58      -    100     50      0      0      0      0  13801   2812      1      0  12017      6      0      -      -      0   1117     74 
 19:24:42       0    225     57      -    100     53      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0    133     71 
 19:24:43       0    214     57      -    100     48      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0     42      8 
 19:24:44       0    224     56      -    100     38      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0    106     80 
 19:24:45       0    217     58      -    100     41      0      0      0      0  13801   2805      1      0  12017      6      0      -      -      0    105    112 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:24:46       0    219     56      -    100     25      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0    120     43 
 19:24:47       0    221     60      -     87     33      0      0      0      0  13801   2805      1      0  12017      6      0      -      -      0     14      3 
 19:24:48       0    218     57      -    100     35      0      0      0      0  13801   2797      1      0  12017      6      0      -      -      0      0      0 
 19:24:49       0    222     61      -     82     30      0      0      0      0  13801   2797      1      0  12017      6      0      -      -      0     12      3 
 19:24:50       0    220     56      -    100     47      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0   1108     82 
 19:24:51       0    215     57      -    100     51      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0      3    146 
 19:24:52       0    222     57      -     92     60      0      0      0      0  13801   2812      1      0  12017      6      0      -      -      0    118     79 
 19:24:53       0    216     58      -    100     44      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0     42     10 
 19:24:54       0    221     56      -    100     52      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0     91     85 
 19:24:56       0    200     55      -     74     55      0      0      0      0  13801   2835      1      0  12017      6      0      -      -      0     51     12 
 19:24:57       0    134     50      -     34     29      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      0 
 19:24:58       0    134     48      -     21     16      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     53     15 
 19:24:59       0    137     54      -     74     48      0      0      0      0  13801   2835      0      0   8401      6      0      -      -      0    680     97 
 19:25:00       0    185     56      -     96     73      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     71      0 
 19:25:01       0    188     54      -     64     52      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0      9     93 
 19:25:02       0    186     55      -     43     30      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    127     75 
 19:25:03       0    189     51      -     77     53      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0      0     59 
 19:25:04       0    193     56      -     87     57      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     54     78 
 19:25:05       0    193     56      -     93     70      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    110     90 
 19:25:06       0    184     54      -     67     55      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     60      2 
 19:25:07       0    190     56      -     76     59      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    132     36 
 19:25:08       0    187     52      -     71     49      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0      0      0 
 19:25:09       0    191     56      -     92     64      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     55     13 
 19:25:10       0    193     56      -     96     73      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     97      0 
 19:25:11       0    191     51      -     53     39      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     11     93 
 19:25:12       0    188     55      -     55     41      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    149     93 
 19:25:13       0    187     53      -     54     36      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    477     13 
 19:25:14       0    198     56      -    100     75      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    130     70 
 19:25:15       0    191     54      -     56     41      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     11      1 
 19:25:16       0    196     55      -     79     54      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    110     10 
 19:25:18       0    166     50      -     24     21      0      0      0      0  13801   2842      0      0   8401      6      0      -      -      0    177      2 
 19:25:19       0    134     48      -     12     10      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0     81 
 19:25:20       0    139     49      -     46     31      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     25      4 
 19:25:21       0    131     49      -     25     17      0      0      0      0  13801   2842      0      0  10403      6      0      -      -      0     38      6 
 19:25:22       0    130     48      -     24     17      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      1     97 
 19:25:23       0    145     53      -     73     54      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      0 
 19:25:24       0    145     54      -     89     60      0      0      0      0  13801   2827      0      0   8571      6      0      -      -      0   1195     14 
 19:25:25       0    170     51      -     59     33      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0     14      0 
 19:25:26       0    212     57      -    100     30      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0   1206     57 
 19:25:27       0    230     57      -    100     46      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    128     93 
 19:25:28       0    222     57      -    100     49      0      0      0      0  13801   2790      0      0   9201      6      0      -      -      0   1121     81 
 19:25:29       0    215     54      -     68     37      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    130     94 
 19:25:30       0    224     53      -     67     28      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    135    104 
 19:25:31       0    214     56      -     69     19      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    108      3 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:25:32       0    218     58      -     97     28      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    623     61 
 19:25:33       0    216     50      -     56     22      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    654     71 
 19:25:34       0    213     57      -     78     27      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    114      5 
 19:25:35       0    227     57      -    100     45      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0   1671     78 
 19:25:36       0    218     58      -    100     65      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    111     91 
 19:25:37       0    212     57      -    100     43      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0     45      7 
 19:25:39       0    227     56      -     80     29      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    551    113 
 19:25:40       0    212     59      -     95     48      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    135     67 
 19:25:41       0    221     51      -     52     19      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0     27     49 
 19:25:42       0    225     59      -     93     54      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    137     58 
 19:25:43       0    212     57      -    100     47      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    118     36 
 19:25:44       0    226     57      -    100     49      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0     12     47 
 19:25:45       0    219     58      -    100     36      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    134     80 
 19:25:46       0    217     59      -    100     33      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    112     60 
 19:25:47       0    218     56      -     80     40      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    636     49 
 19:25:48       0    214     53      -     65     41      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0     52      5 
 19:25:49       0    220     56      -     83     51      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0     30      7 
 19:25:50       0    209     52      -     49     16      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0      0     50 
 19:25:51       0    184     57      -     84     17      0      0      0      0  13801   2797      0      0   4002      4      0      -      -      0     14      1 
 19:25:52       0    180     53      -     55     16      0      0      0      0  13801   2812      0      0   4002      4      0      -      -      0     20      2 
 19:25:53       0    190     58      -     69     16      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    529     88 
 19:25:54       0    206     58      -     95     45      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0   1177    104 
 19:25:55       0    220     57      -     83     48      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    111     64 
 19:25:56       0    202     57      -     79     27      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0      0      0 
 19:25:57       0    206     55      -     56     17      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    106     71 
 19:25:58       0    222     57      -     77     31      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    122     75 
 19:25:59       0    216     57      -    100     40      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    130     76 
 19:26:01       0    217     58      -    100     45      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0     12      1 
 19:26:02       0    219     59      -    100     50      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0     11      0 
 19:26:03       0    222     59      -    100     63      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    573    169 
 19:26:04       0    215     59      -    100     56      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0     45    177 
 19:26:05       0    214     57      -    100     36      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    149     72 
 19:26:06       0    218     59      -    100     20      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    137     74 
 19:26:07       0    219     54      -     68     27      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    108     94 
 19:26:08       0    215     58      -     85     21      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0     93     84 
 19:26:09       0    219     59      -    100     31      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    108     27 
 19:26:10       0    221     58      -    100     42      0      0      0      0  13801   2790      0      0   9201      6      0      -      -      0    127      3 
 19:26:11       0    216     57      -    100     58      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0      9      3 
 19:26:12       0    219     59      -    100     65      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0     11      0 
 19:26:13       0    217     57      -    100     58      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0      0      2 
 19:26:14       0    218     57      -    100     46      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    551    138 
 19:26:15       0    216     58      -    100     28      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    668     69 
 19:26:16       0    215     58      -     77     22      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    130     96 
 19:26:17       0    217     58      -     65     22      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    120     76 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:26:18       0    220     57      -     71     20      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    103     99 
 19:26:19       0    218     57      -     81     22      0      0      0      0  13801   2805      0      0   9201      6      0      -      -      0    133     93 
 19:26:20       0    217     59      -    100     31      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0     19      2 
 19:26:21       0    219     60      -    100     48      0      0      0      0  13801   2790      0      0   9201      6      0      -      -      0      5      2 
 19:26:23       0    219     57      -    100     59      0      0      0      0  13801   2797      0      0   9201      6      0      -      -      0    606    110 
 19:26:24       0    214     58      -     92     58      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    591     73 
 19:26:25       0    219     58      -    100     53      0      0      0      0  13801   2812      0      0   9201      6      0      -      -      0    583      8 
 19:26:26       0    197     54      -     55     15      0      0      0      0  13801   2812      0      0   4002      4      0      -      -      0      0     48 
 19:26:27       0    188     58      -     74     16      0      0      0      0  13801   2805      0      0   4002      4      0      -      -      0     12      0 
 19:26:28       0    184     55      -     56     14      0      0      0      0  13801   2812      0      0   8537      6      0      -      -      0     12      4 
 19:26:29       0     92     51      -     49     37      0      0      0      0  13801   2850      0      0   4974      4      0      -      -      0   1647     19 
 19:26:30       0     97     48      -      0      0      0      0      0      0  13801   2527      0      0   4974      4      0      -      -      0      0      0 
 19:26:31       0     90     48      -     23     13      0      0      0      0  13801   2580      0      0   5601      6      0      -      -      0      0      1 
 19:26:32       0    110     54      -     92     35      0      0      0      0  13801   2670      0      0  11385      6      0      -      -      0    155     85 
 19:26:33       0    179     57      -    100     49      0      0      0      0  13801   2805      0      0  11787      6      0      -      -      0     11      4 
 19:26:34       0    199     58      -    100     54      0      0      0      0  13801   2812      0      0  11787      6      0      -      -      0     12     93 
 19:26:35       0    210     51      -     62     38      0      0      0      0  13801   2805      0      0  11787      6      0      -      -      0    160    116 
 19:26:36       0    204     53      -     53     14      0      0      0      0  13801   2820      0      0  11787      6      0      -      -      0   1095      4 
 19:26:37       0    206     58      -    100     20      0      0      0      0  13801   2797      0      0  11787      6      0      -      -      0      0    244 
 19:26:38       0    205     58      -    100     28      0      0      0      0  13801   2805      2      0  11787      6      0      -      -      0     54      3 
 19:26:39       0    208     58      -    100     33      0      0      0      0  13801   2797      1      0  11787      6      0      -      -      0     12      2 
 19:26:40       0    199     57      -    100     41      0      0      0      0  13801   2812      3      0  11787      6      0      -      -      0      3      2 
 19:26:41       0    211     52      -     83     49      0      0      0      0  13801   2805      4      0  11787      6      0      -      -      0     82     19 
 19:26:42       0    202     52      -     30     12      0      0      0      0  13801   2820      1      0  11787      6      0      -      -      0      5      2 
 19:26:44       0    201     56      -     98     24      0      0      0      0  13801   2797      0      0  11787      6      0      -      -      0    168     89 
 19:26:45       0    210     58      -    100     45      0      0      0      0  13801   2797      1      0  11787      6      0      -      -      0     11      3 
 19:26:46       0    200     59      -    100     49      0      0      0      0  13801   2812      0      0  11787      6      0      -      -      0    152    105 
 19:26:47       0    204     52      -     58     36      0      0      0      0  13801   2805      0      0  11787      6      0      -      -      0    138     91 
 19:26:48       0    204     58      -     86     49      0      0      0      0  13801   2805      0      0  11787      6      0      -      -      0    137     74 
 19:26:49       0    201     58      -    100     48      0      0      0      0  13801   2805      0      0  11787      6      0      -      -      0      0      0 
 19:26:50       0    192     59      -    100     58      0      0      0      0  13801   2812      2      0  11787      6      0      -      -      0      0      0 
 19:26:51       0    203     58      -    100     34      0      0      0      0  13801   2805      1      0  11787      6      0      -      -      0   1668     16 
 19:26:52       0    208     59      -    100     24      0      0      0      0  13801   2797      1      0  11787      6      0      -      -      0     10      1 
 19:26:53       0    196     50      -     34     16      0      0      0      0  13801   2820      2      0  11787      6      0      -      -      0      5      2 
 19:26:54       0    197     55      -     61     16      0      0      0      0  13801   2812      0      0  11787      6      0      -      -      0      8    185 
 19:26:55       0    209     57      -    100     34      0      0      0      0  13801   2797      1      0  11787      6      0      -      -      0    103     68 
 19:26:56       0    203     58      -    100     42      0      0      0      0  13801   2812      1      0  11787      6      0      -      -      0     13      3 
 19:26:57       0    207     60      -    100     48      0      0      0      0  13801   2805      1      0  11787      6      0      -      -      0    138     80 
 19:26:58       0    197     53      -     43     27      0      0      0      0  13801   2820      1      0  11787      6      0      -      -      0     23      4 
 19:26:59       0    198     58      -    100     20      0      0      0      0  13801   2797      1      0  11787      6      0      -      -      0      0      0 
 19:27:00       0    200     59      -    100     27      0      0      0      0  13801   2805      0      0  11787      6      0      -      -      0      0      3 
 19:27:01       0    152     58      -    100     38      0      0      0      0  13801   2820      0      0  11787      6      0      -      -      0      0    254 
 19:27:02       0    201     57      -    100     32      0      0      0      0  13801   2805      0      0  11787      6      0      -      -      0     69      5 
 19:27:03       0    206     59      -    100     25      0      0      0      0  13801   2805      0      0  11787      6      0      -      -      0      0      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:27:04       0    205     50      -     39     17      0      0      0      0  13801   2820      2      0  11787      6      0      -      -      0     12      0 
 19:27:06       0    197     52      -     34      9      0      0      0      0  13801   2820      1      0  11787      6      0      -      -      0    127    114 
 19:27:07       0    212     57      -    100     30      0      0      0      0  13801   2790      0      0  11787      6      0      -      -      0      2      4 
 19:27:08       0    208     59      -    100     20      0      0      0      0  13801   2797      0      0  11787      6      0      -      -      0      0      0 
 19:27:09       0    184     53      -     50     12      0      0      0      0  13801   2797      2      0   6818      4      0      -      -      0     11      3 
 19:27:10       0    184     55      -     53     20      0      0      0      0  13801   2812      2      0   6818      4      0      -      -      0      5      0 
 19:27:11       0    190     58      -    100     20      0      0      0      0  13801   2805      0      0  12881      6      0      -      -      0     96     47 
 19:27:12       0    221     58      -    100     24      0      0      0      0  13801   2767      0      0  13631      6      0      -      -      0     59      2 
 19:27:13       0    241     58      -    100     26      0      0      0      0  13801   2790      3      0  13631      6      0      -      -      0   1108     70 
 19:27:14       0    248     60      -    100     26      0      0      0      0  13801   2790      0      0  13631      6      0      -      -      0    104      3 
 19:27:15       0    247     59      -    100     31      0      0      0      0  13801   2782      0      0  13631      6      0      -      -      0    108      3 
 19:27:16       0    247     59      -    100     32      0      0      0      0  13801   2775      0      0  13631      6      0      -      -      0     95      5 
 19:27:17       0    245     57      -    100     26      0      0      0      0  13801   2782      0      0  13631      6      0      -      -      0     97     75 
