#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:26:42       0    167     49      -     99     75      0      0      0      0  13801   2842      0      0   9036      8      0      -      -      0     92     14 
 18:26:43       0    163     49      -     37     27      0      0      0      0  13801   2842      0      0   9332     10      0      -      -      0   2206     97 
 18:26:44       0    170     50      -     92     71      0      0      0      0  13801   2842      0      0   9332     10      0      -      -      0      0      2 
 18:26:45       0    165     44      -     31     24      0      0      0      0  13801   2842      0      0   9374     14      0      -      -      0    328    409 
 18:26:46       0    180     51      -    100     78      0      0      0      0  13801   2835      0      0  15828     14      0      -      -      0      0      2 
 18:26:47       0    173     46      -     73     60      0      0      0      0  13801   2842      0      0   9036      8      0      -      -      0     25      0 
 18:26:48       0    163     48      -     69     49      0      0      0      0  13801   2842      0      0   9332     10      0      -      -      0     35    161 
 18:26:49       0    165     48      -     56     45      0      0      0      0  13801   2842      0      0   9332     10      0      -      -      0   1108     15 
 18:26:50       0    170     50      -    100     74      0      0      0      0  13801   2842      0      0   9704     14      0      -      -      0    459    569 
 18:26:51       0    164     47      -     49     39      0      0      0      0  13801   2842      0      0  15840     14      0      -      -      0     56     10 
 18:26:52       0    164     49      -     68     48      0      0      0      0  13801   2842      0      0   9036      8      0      -      -      0   1098     12 
 18:26:53       0    165     47      -     42     33      0      0      0      0  13801   2842      0      0   9332     10      0      -      -      0     53      1 
 18:26:54       0    168     50      -     75     56      0      0      0      0  13801   2842      0      0   9332     10      0      -      -      0     15     94 
 18:26:55       0    165     46      -     34     24      0      0      0      0  13801   2842      0      0  10486     14      0      -      -      0    151     53 
 18:26:56       0    179     52      -     86     62      0      0      0      0  13801   2842      0      0  12485     12      0      -      -      0      0     99 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:26:57       0    184     50      -     61     43      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0      0     78 
 18:26:58       0    188     51      -    100     70      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0    221     63 
 18:26:59       0    189     52      -    100     75      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0     65      5 
 18:27:00       0    195     52      -     86     64      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0    190     30 
 18:27:02       0    186     51      -     80     63      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0     73     15 
 18:27:03       0    189     51      -     87     68      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0     42      9 
 18:27:04       0    188     51      -     77     61      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0    117    126 
 18:27:05       0    183     53      -     88     67      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0     26      0 
 18:27:06       0    184     48      -     62     52      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0   2293    125 
 18:27:07       0    182     47      -     44     37      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0    133     75 
 18:27:08       0    193     52      -     65     50      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0    156    152 
 18:27:09       0    185     51      -     91     72      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0    181    136 
 18:27:10       0    191     52      -     87     70      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0    139     10 
 18:27:11       0    166     48      -     49     40      0      0      0      0  13801   2842      0      0  12647     12      0      -      -      0      3    101 
 18:27:12       0    134     46      -     17     15      0      0      0      0  13801   2850      0      0   5499      6      0      -      -      0     19      3 
 18:27:13       0    133     44      -     19     15      0      0      0      0  13801   2850      0      0   5499      6      0      -      -      0      0      0 
 18:27:14       0    133     49      -     60     42      0      0      0      0  13801   2842      0      0   5499      6      0      -      -      0     31      5 
 18:27:15       0    144     51      -     89     60      0      0      0      0  13801   2842      0      0   8696      8      0      -      -      0     96     93 
 18:27:16       0    189     53      -    100     73      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0    625     14 
 18:27:17       0    191     52      -    100     77      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0     50     75 
 18:27:18       0    194     51      -     80     64      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0    128     87 
 18:27:19       0    189     52      -     43     31      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0      0      0 
 18:27:20       0    195     49      -     80     56      0      0      0      0  13801   2827      0      0   8696      8      0      -      -      0    167     75 
 18:27:21       0    192     51      -     95     67      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0    115      1 
 18:27:23       0    191     52      -     99     76      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0      0     55 
 18:27:24       0    192     49      -     68     54      0      0      0      0  13801   2827      0      0   8696      8      0      -      -      0    118     78 
 18:27:25       0    190     47      -     52     38      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0      0     54 
 18:27:26       0    187     50      -     50     37      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0   1124     14 
 18:27:27       0    192     51      -     63     42      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0    100      9 
 18:27:28       0    197     54      -    100     70      0      0      0      0  13801   2827      0      0   8696      8      0      -      -      0    589     18 
 18:27:29       0    195     53      -    100     73      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0   1097     11 
 18:27:30       0    194     52      -    100     75      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0    151     66 
 18:27:31       0    196     48      -     70     56      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0     33      0 
 18:27:32       0    191     51      -     56     43      0      0      0      0  13801   2827      0      0   8696      8      0      -      -      0    661     71 
 18:27:33       0    197     54      -    100     71      0      0      0      0  13801   2827      0      0   8696      8      0      -      -      0      0     31 
 18:27:34       0    194     53      -    100     74      0      0      0      0  13801   2827      0      0   8696      8      0      -      -      0   1214    136 
 18:27:35       0    194     49      -     71     56      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0    114      6 
 18:27:36       0    194     50      -     58     45      0      0      0      0  13801   2827      0      0   8696      8      0      -      -      0     81      7 
 18:27:37       0    187     51      -     55     41      0      0      0      0  13801   2827      0      0   8696      8      0      -      -      0    599     66 
 18:27:38       0    187     48      -     63     47      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0    117     55 
 18:27:39       0    188     54      -     92     67      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0    612     15 
 18:27:40       0    194     54      -     95     74      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0    145     60 
 18:27:41       0    182     50      -     55     46      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0     85      0 
 18:27:42       0    186     48      -     45     33      0      0      0      0  13801   2835      0      0   8696      8      0      -      -      0     58    101 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:27:43       0    191     52      -     82     58      0      0      0      0  13801   2827      0      0   8696      8      0      -      -      0     41      0 
 18:27:45       0    157     49      -     44     32      0      0      0      0  13801   2850      0      0   3497      6      0      -      -      0      0      0 
 18:27:46       0    135     47      -     50     34      0      0      0      0  13801   2850      0      0   3202      4      0      -      -      0     16      2 
 18:27:47       0    136     46      -     44     32      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     73      4 
 18:27:48       0    133     51      -     44     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0    577     23 
 18:27:49       0    132     47      -     44     32      0      0      0      0  13801   2850      0      0   3202      4      0      -      -      0      8     58 
 18:27:50       0    138     46      -     44     32      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      0      0 
 18:27:51       0    135     51      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     64      2 
 18:27:52       0    132     47      -     44     31      0      0      0      0  13801   2850      0      0   3202      4      0      -      -      0    618     16 
 18:27:53       0    136     46      -     49     35      0      0      0      0  13801   2850      0      0   3202      4      0      -      -      0    570     22 
 18:27:54       0    135     51      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      0     59 
 18:27:55       0    132     46      -     44     32      0      0      0      0  13801   2850      0      0   3202      4      0      -      -      0      0     46 
 18:27:56       0    135     50      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      0      0 
 18:27:57       0    137     45      -     51     38      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      0      2 
 18:27:58       0    135     50      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      0      0 
 18:27:59       0    134     46      -     46     33      0      0      0      0  13801   2850      0      0   3202      4      0      -      -      0      0      3 
 18:28:00       0    137     50      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     37      0 
 18:28:01       0    131     48      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     93      9 
 18:28:02       0    135     45      -     45     32      0      0      0      0  13801   2850      0      0   3202      4      0      -      -      0    588     20 
 18:28:03       0    136     50      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0    552     22 
 18:28:04       0    131     46      -     49     36      0      0      0      0  13801   2850      0      0   3202      4      0      -      -      0      0      0 
 18:28:05       0     79     43      -      6      6      0      0      0      0  14001   2865      0      0      5      2      0      -      -      0      0      1 
 18:28:06       0     51     42      -      0      0      0      0      0      0  14001   2865      0      0      5      2      0      -      -      0      0      0 
 18:28:08       0     41     41      -      0      0      0      0      0      0   7001   1447      0      0      5      2      0      -      -      0      8      0 
 18:28:09       0     34     41      -     25     18      0      0      0      0  13801   1732      0      0   5050      4      0      -      -      0     71      2 
 18:28:10       0    121     45      -     20     18      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0   1111     11 
 18:28:11       0    146     49      -     61     48      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0   1098     11 
 18:28:12       0    140     44      -     35     24      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:28:13       0    140     49      -     72     54      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     18      1 
 18:28:14       0    130     45      -      4      3      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     44      8 
 18:28:15       0    139     49      -     69     52      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0     94 
 18:28:16       0    131     44      -     10      9      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:28:17       0    138     51      -     84     65      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      0 
 18:28:18       0    131     45      -      9      8      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     38      4 
 18:28:19       0    140     47      -     54     38      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0    101 
 18:28:20       0    138     45      -     25     23      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:28:21       0    140     47      -     55     38      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     22      1 
 18:28:22       0    137     45      -     25     23      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     43      9 
 18:28:23       0    139     46      -     49     34      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0     90 
 18:28:24       0    137     49      -     64     49      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      3      2 
 18:28:25       0    134     44      -     29     20      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     36      5 
 18:28:26       0    108     42      -      0      0      0      0      0      0  13801   2857      0      0      5      2      0      -      -      0      0      0 
 18:28:27       0     51     41      -      0      0      0      0      0      0  14001   2865      0      0      5      2      0      -      -      0      0      0 
 18:28:28       0     51     41      -      0      0      0      0      0      0  14001   2872      0      0      5      2      0      -      -      0      0      1 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:28:30       0     26     39      -      0      0      0      0      0      0   7001    345      0      0      2      1      0      -      -      0      0      1 
