#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:03:22       0    172     44      -      7      6      0      0      0      0  13801   2835      0      0   6818      4      0      -      -      0      0      0 
 18:03:23       0    178     49      -     91     24      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0     22      4 
 18:03:24       0    172     45      -     30      9      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0     13      2 
 18:03:25       0    179     43      -     31     16      0      0      0      0  13801   2827      0      0   6818      4      0      -      -      0      1      0 
 18:03:26       0    178     51      -     83     26      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0     22      6 
 18:03:27       0    184     52      -    100     20      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0      8      2 
 18:03:28       0    188     49      -    100     25      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0      0      2 
 18:03:29       0    173     46      -     41     12      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0     14      3 
 18:03:30       0    180     44      -     34     17      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0      4      3 
 18:03:31       0    179     51      -     89     28      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0      0      0 
 18:03:32       0    190     52      -    100     20      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0     23      3 
 18:03:33       0    177     53      -     77     26      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0      4      2 
 18:03:34       0    186     52      -    100     19      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0      0      0 
 18:03:35       0    146     43      -      6      1      0      0      0      0  13801   2857      0      0   6818      4      0      -      -      0      2      9 
 18:03:36       0     55     41      -      4      4      0      0      0      0  14001   2865      0      0      5      2      0      -      -      0      0      0 
 18:03:37       0     47     40      -      0      0      0      0      0      0  14001   2445      0      0      5      2      0      -      -      0      0     12 
 18:03:39       0     32     39      -      0      0      0      0      0      0   7001    570      0      0      5      2      0      -      -      0      0      0 
 18:03:40       0     26     38      -      0      0      0      0      0      0  13801    510      0      0    692      4      0      -      -      0     28      5 
 18:03:41       0     67     41      -     32     24      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0    104 
 18:03:42       0     90     41      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:03:43       0     89     41      -     15     13      0      0      0      0  13801   2565      0      0   3542      4      0      -      -      0     63      1 
 18:03:44       0     91     40      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:03:45       0     89     40      -     32     24      0      0      0      0  13801   2565      0      0   3542      4      0      -      -      0   1121     12 
 18:03:46       0     90     45      -     32     23      0      0      0      0  13801   2557      0      0   3542      4      0      -      -      0      0      0 
 18:03:47       0     90     45      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0     29 
 18:03:48       0     89     45      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:03:49       0     89     41      -     27     19      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0    105 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:03:50       0     90     40      -     15     12      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:03:51       0     93     40      -     28     20      0      0      0      0  13801   2557      0      0   3542      4      0      -      -      0   1181      4 
 18:03:52       0     89     40      -     32     23      0      0      0      0  13801   2572      0      0   3542      4      0      -      -      0      0      0 
 18:03:53       0     89     44      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:03:54       0     90     41      -     28     21      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0   1119     13 
 18:03:55       0     90     40      -     14     12      0      0      0      0  13801   2565      0      0   3542      4      0      -      -      0      0      1 
 18:03:56       0     90     44      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:03:57       0     89     40      -     13     10      0      0      0      0  13801   2565      0      0   3542      4      0      -      -      0      8      0 
 18:03:58       0     93     40      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:03:59       0     90     40      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:04:01       0     89     44      -     32     24      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0    110      4 
 18:04:02       0     90     41      -     18     14      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:04:03       0     88     40      -      5      4      0      0      0      0  13801   2557      0      0   3542      4      0      -      -      0     12      2 
 18:04:04       0     90     39      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0    106 
 18:04:05       0     89     43      -     32     24      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      8      2 
 18:04:06       0     90     40      -     15     10      0      0      0      0  13801   2572      0      0   3542      4      0      -      -      0      5      0 
 18:04:07       0     89     39      -     32     24      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0     87      3 
 18:04:08       0     90     43      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      1      3 
 18:04:09       0     88     40      -     17     13      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      7      1 
 18:04:10       0     94     42      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0     29      0 
 18:04:11       0     89     42      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0     95 
 18:04:12       0     88     40      -     20     15      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:04:13       0     91     40      -     21     14      0      0      0      0  13801   2557      0      0   3542      4      0      -      -      0     87      2 
 18:04:14       0     89     43      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      1 
 18:04:15       0     89     42      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:04:16       0     89     40      -     13     11      0      0      0      0  13801   2565      0      0   3542      4      0      -      -      0   1170      6 
 18:04:17       0     91     39      -     32     23      0      0      0      0  13801   2565      0      0   3542      4      0      -      -      0      0      0 
 18:04:18       0     88     40      -     32     23      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      8      0 
 18:04:19       0     91     40      -     22     15      0      0      0      0  13801   2580      0      0   3542      4      0      -      -      0     82      1 
 18:04:20       0     91     39      -     32     24      0      0      0      0  13801   2557      0      0   3542      4      0      -      -      0      0    101 
 18:04:21       0     89     42      -     32     24      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:04:22       0     92     39      -     20     13      0      0      0      0  13801   2580      0      0   3542      4      0      -      -      0     10      1 
 18:04:24       0     90     39      -     26     18      0      0      0      0  13801   2557      0      0   3542      4      0      -      -      0      0      2 
 18:04:25       0     84     43      -     32     24      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      0 
 18:04:26       0     88     39      -     32     24      0      0      0      0  13801   2550      0      0   3542      4      0      -      -      0      0      4 
 18:04:27       0     54     37      -      0      0      0      0      0      0  14001   2445      0      0      5      2      0      -      -      0      0      0 
 18:04:28       0     43     37      -      0      0      0      0      0      0  14001   2445      0      0      5      2      0      -      -      0      0      2 
 18:04:29       0     35     36      -      0      0      0      0      0      0   7001    825      0      0      5      2      0      -      -      0      0      0 
 18:04:30       0     40     38      -     56     44      0      0      0      0  13801   2647      0      0   5204      4      0      -      -      0      0      2 
 18:04:31       0    128     44      -     52     43      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:04:32       0    135     43      -     34     23      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     42      8 
 18:04:33       0    138     41      -     84     65      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:04:34       0    135     47      -     22     20      0      0      0      0  13801   2857      0      0   5204      4      0      -      -      0      0      2 
 18:04:35       0    144     40      -     62     48      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     13      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:04:36       0    140     42      -     47     32      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     13      0 
 18:04:37       0    136     47      -     14     12      0      0      0      0  13801   2857      0      0   5204      4      0      -      -      0     10      0 
 18:04:38       0    144     41      -     84     65      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     56      8 
 18:04:39       0    134     43      -     33     23      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     38      6 
 18:04:40       0    136     48      -     19     17      0      0      0      0  13801   2857      0      0   5204      4      0      -      -      0     57      8 
 18:04:41       0    134     43      -     37     25      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0    108 
 18:04:42       0    136     47      -     34     30      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0     90 
 18:04:43       0    141     42      -     84     64      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      2 
 18:04:44       0    136     43      -     40     28      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:04:46       0    136     47      -      8      7      0      0      0      0  13801   2857      0      0   5204      4      0      -      -      0      0      2 
 18:04:47       0    138     41      -     77     58      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     10      0 
 18:04:48       0    138     43      -     51     36      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:04:49       0    138     45      -     22     17      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:04:50       0    136     43      -     52     43      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     16      0 
 18:04:51       0    142     42      -     75     56      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      5      0 
 18:04:52       0    137     47      -     15     12      0      0      0      0  13801   2857      0      0   5204      4      0      -      -      0     25      2 
 18:04:53       0    139     45      -     65     50      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     33      3 
 18:04:54       0    148     42      -     85     65      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      7      0 
 18:04:55       0    129     47      -      9      8      0      0      0      0  13801   2857      0      0   5204      4      0      -      -      0     37      6 
 18:04:56       0    144     48      -     38     33      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     30      3 
 18:04:57       0    143     42      -     85     65      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     35      4 
 18:04:58       0    133     45      -     29     20      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     38      6 
 18:04:59       0    136     48      -     19     18      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     56      8 
 18:05:00       0    140     42      -     85     65      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0     91 
 18:05:01       0    136     47      -      6      5      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0     91 
 18:05:02       0    136     42      -     67     51      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:05:03       0    129     48      -      2      1      0      0      0      0  13801   2857      0      0   5204      4      0      -      -      0     44      7 
 18:05:04       0    131     46      -     19     15      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      7      1 
 18:05:05       0    136     42      -     84     65      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     14      0 
 18:05:06       0    129     47      -     23     22      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0   1118     12 
 18:05:07       0    132     44      -     39     27      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      1 
 18:05:09       0    136     42      -     77     59      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     35      5 
 18:05:10       0    129     48      -     22     20      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0     90 
 18:05:11       0    139     43      -     55     39      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      1 
 18:05:12       0    136     48      -      5      5      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:05:13       0    144     43      -     65     50      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      0 
 18:05:14       0    144     42      -     85     65      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      7      0 
 18:05:15       0    136     48      -     26     24      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0   1110     11 
 18:05:16       0    136     48      -     12     11      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      2      9 
 18:05:17       0    138     43      -     56     39      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     36      5 
 18:05:18       0    136     42      -     55     45      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0     96 
 18:05:19       0    134     47      -     18     14      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:05:20       0    142     42      -     84     65      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     36      6 
 18:05:21       0    129     48      -     15     14      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0     94 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:05:22       0    134     43      -     61     43      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      0 
 18:05:23       0    134     44      -     55     45      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     50      8 
 18:05:24       0    133     47      -     12     11      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0     90 
 18:05:25       0    143     43      -     84     64      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      1 
 18:05:26       0    140     42      -     84     65      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     45      7 
 18:05:27       0    129     48      -      1      0      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0    111 
 18:05:28       0    137     43      -     85     65      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      0 
 18:05:29       0    136     48      -     41     35      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     44      8 
 18:05:31       0    136     44      -     40     28      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0     94 
 18:05:32       0    138     42      -     77     58      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:05:33       0    129     48      -      4      4      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     43      7 
 18:05:34       0    134     43      -     65     47      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0     91 
 18:05:35       0    136     48      -     31     28      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:05:36       0    139     43      -     58     40      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     34      9 
 18:05:37       0    136     48      -     36     31      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0   1099     10 
 18:05:38       0    122     41      -      0      0      0      0      0      0  13801   2865      0      0   5204      4      0      -      -      0      0      2 
 18:05:39       0     50     40      -      0      0      0      0      0      0  14001   2865      0      0      5      2      0      -      -      0      0      1 
 18:05:40       0     50     40      -      0      0      0      0      0      0  14001   2865      0      0      5      2      0      -      -      0      0      2 
 18:05:41       0     35     38      -      0      0      0      0      0      0   7001    600      0      0      5      2      0      -      -      0      0      1 
 18:05:42       0     31     38      -      0      0      0      0      0      0  13801   2467      0      0   6068      4      0      -      -      0     12      2 
 18:05:43       0     82     48      -      3      3      0      0      0      0  13801   2805      0      0   6818      4      0      -      -      0     11      3 
 18:05:44       0    189     50      -     80     26      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0     11      0 
 18:05:45       0    193     44      -    100     21      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0     12      3 
 18:05:46       0    176     53      -     42     12      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0     11      0 
 18:05:47       0    182     50      -     74     25      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0     11      3 
 18:05:48       0    187     52      -     67     24      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0      2      2 
 18:05:49       0    189     47      -    100     21      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0     21      4 
 18:05:50       0    182     47      -     62     17      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0      4      2 
 18:05:51       0    179     52      -     42     19      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0   1097      5 
 18:05:53       0    185     51      -    100     20      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0      9      2 
 18:05:54       0    193     44      -     85     23      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0      0    103 
 18:05:55       0    177     52      -     25     14      0      0      0      0  13801   2827      0      0   6818      4      0      -      -      0      9      2 
 18:05:56       0    183     50      -    100     23      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0      0      2 
 18:05:57       0    188     44      -    100     24      0      0      0      0  13801   2805      0      0   6818      4      0      -      -      0     15      4 
 18:05:58       0    125     50      -     53     14      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0     11      2 
 18:05:59       0    187     50      -     63     18      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0     13      3 
 18:06:00       0    185     52      -     55     21      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0     14      2 
 18:06:01       0    191     48      -    100     20      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0     21      3 
 18:06:02       0    182     51      -     59     16      0      0      0      0  13801   2805      0      0   6818      4      0      -      -      0      2      2 
 18:06:03       0    184     53      -     50     20      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0     21      4 
 18:06:04       0    189     48      -    100     20      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0      3      3 
 18:06:05       0    188     49      -     63     18      0      0      0      0  13801   2805      0      0   6818      4      0      -      -      0     22      5 
 18:06:06       0    183     53      -     45     19      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0      4      2 
 18:06:07       0    188     50      -    100     20      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0     21      6 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:06:08       0    184     45      -     68     18      0      0      0      0  13801   2805      0      0   6818      4      0      -      -      0      6      1 
 18:06:09       0    180     53      -     39     18      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0   1095      6 
 18:06:10       0    177     53      -     22     12      0      0      0      0  13801   2820      0      0   6818      4      0      -      -      0      9      2 
 18:06:11       0    156     43      -      0      0      0      0      0      0  13801   2857      0      0   6818      4      0      -      -      0      0      2 
 18:06:12       0     51     41      -      0      0      0      0      0      0  14001   2865      0      0      5      2      0      -      -      0      0      0 
 18:06:13       0     51     41      -      0      0      0      0      0      0  14001   2865      0      0      5      2      0      -      -      0      0      1 
 18:06:15       0     42     40      -      0      0      0      0      0      0   7001   2445      0      0      5      2      0      -      -      0      0      0 
 18:06:16       0     32     41      -     13      8      0      0      0      0  13801   2535      0      0   3202      4      0      -      -      0    581     16 
 18:06:17       0    123     43      -     52     36      0      0      0      0  13801   2850      0      0   3202      4      0      -      -      0     10      0 
 18:06:18       0    141     47      -     54     40      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     59      2 
 18:06:19       0    141     45      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     35      2 
 18:06:20       0    143     47      -     52     37      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     69      3 
 18:06:21       0    143     49      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0    610     17 
 18:06:22       0    144     49      -     50     38      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0    554     18 
 18:06:23       0    138     45      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      1     63 
 18:06:24       0    142     48      -     55     40      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      0     53 
 18:06:25       0    143     49      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      7      0 
 18:06:26       0    138     44      -     51     37      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      3      0 
 18:06:27       0    141     45      -     53     38      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     83      4 
 18:06:28       0    142     49      -     48     36      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0    628     12 
 18:06:29       0    139     45      -     43     31      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      0      0 
 18:06:30       0     89     41      -      0      0      0      0      0      0  13801   2865      0      0      5      2      0      -      -      0      0      0 
 18:06:31       0     50     40      -      0      0      0      0      0      0  14001   2865      0      0      5      2      0      -      -      0      0      0 
 18:06:32       0     42     39      -      0      0      0      0      0      0   7001    930      0      0      5      2      0      -      -      0      0      1 
 18:06:33       0     37     44      -     25     18      0      0      0      0  13801   2542      0      0   5204      4      0      -      -      0      0      0 
 18:06:34       0    127     43      -     51     36      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     37      6 
 18:06:35       0    137     47      -     39     34      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0   1097     10 
 18:06:37       0    131     48      -     16     13      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      2 
 18:06:38       0    137     45      -     72     54      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      0 
 18:06:39       0    143     43      -     74     55      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     21      2 
 18:06:40       0    137     49      -      8      8      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     22      2 
 18:06:41       0    145     49      -     52     43      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     11      0 
 18:06:42       0    146     43      -     85     65      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     39      5 
 18:06:43       0    131     48      -     18     14      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     23      2 
 18:06:44       0    138     46      -     53     44      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     35      5 
 18:06:45       0    142     44      -     70     51      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     51      7 
 18:06:46       0    140     46      -     27     19      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     25      3 
 18:06:47       0    137     49      -     19     18      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0     20      1 
 18:06:48       0    145     46      -     65     50      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     13      0 
 18:06:49       0    142     44      -     68     50      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0     11      0 
 18:06:50       0    141     45      -     33     23      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:06:51       0    140     50      -     13     12      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      0 
 18:06:52       0    139     46      -     58     46      0      0      0      0  13801   2850      0      0   5204      4      0      -      -      0      0      2 
 18:06:53       0    147     43      -     84     64      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      1 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:06:54       0    139     45      -     47     33      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      2 
 18:06:55       0    138     43      -     84     65      0      0      0      0  13801   2842      0      0   5204      4      0      -      -      0      0      0 
 18:06:56       0     51     40      -      0      0      0      0      0      0  14001   2872      0      0      5      2      0      -      -      0      0      2 
 18:06:57       0     50     40      -      0      0      0      0      0      0  14001   2865      0      0      5      2      0      -      -      0      0      0 
 18:06:59       0     37     39      -      0      0      0      0      0      0   7001    952      0      0      5      2      0      -      -      0      8      1 
 18:07:00       0     28     39      -      8      1      0      0      0      0  13801   1365      0      0    680      4      0      -      -      0      8      2 
 18:07:01       0     60     40      -     12      3      0      0      0      0  13801   2542      0      0   4002      4      0      -      -      0     16      1 
 18:07:02       0    163     51      -     99     22      0      0      0      0  13801   2812      0      0   4002      4      0      -      -      0     17      3 
 18:07:03       0    180     48      -     57     18      0      0      0      0  13801   2820      0      0   4002      4      0      -      -      0     19      3 
 18:07:04       0    183     51      -     70     17      0      0      0      0  13801   2820      0      0   4002      4      0      -      -      0     22      4 
 18:07:05       0    186     45      -     71     15      0      0      0      0  13801   2812      0      0   4002      4      0      -      -      0     30      6 
 18:07:06       0    182     47      -     55     17      0      0      0      0  13801   2820      0      0   4002      4      0      -      -      0     46      5 
 18:07:07       0    181     52      -     66     16      0      0      0      0  13801   2820      0      0   4002      4      0      -      -      0    557      8 
