#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:26:22       0    216     49      -    100     53      0      0      0      0  13801   2850      0      0   2414      6      0      -      -      0     16      6 
 15:26:23       0    216     50      -    100     53      0      0      0      0  13801   2850      0      0   2414      6      0      -      -      0     14      7 
 15:26:24       0    216     50      -    100     53      0      0      0      0  13801   2850      0      0   2414      6      0      -      -      0     11      7 
 15:26:25       0    216     51      -    100     53      0      0      0      0  13801   2850      0      0   2414      6      0      -      -      0     15      6 
 15:26:26       0    216     51      -    100     52      0      0      0      0  13801   2850      0      0   2414      6      0      -      -      0     18      4 
 15:26:27       0    216     51      -    100     52      0      0      0      0  13801   2850      0      0   2414      6      0      -      -      0     22      4 
 15:26:28       0    172     43      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      2 
 15:26:29       0     51     41      -      0      0      0      0      0      0  13801   2872      0      0    880      6      0      -      -      0      4      0 
 15:26:31       0    106     51      -    100     61      0      0      0      0  13801   2752      0      0   3192      6      0      -      -      0     16      7 
 15:26:32       0    249     52      -    100     64      0      0      0      0  13801   2805      0      0   3192      6      0      -      -      0     22      5 
 15:26:33       0    250     53      -    100     61      0      0      0      0  13801   2805      0      0   3192      6      0      -      -      0     21      6 
 15:26:34       0    249     53      -    100     64      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     34     16 
 15:26:35       0    250     53      -    100     66      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     30      6 
 15:26:36       0    250     55      -    100     64      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     34      5 
 15:26:37       0    250     55      -    100     62      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     35      8 
 15:26:38       0    249     54      -    100     60      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     31      7 
 15:26:39       0    250     54      -    100     63      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     36      7 
 15:26:40       0    250     53      -    100     66      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     22      7 
 15:26:41       0    250     54      -    100     65      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     22     10 
 15:26:42       0    250     56      -    100     63      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     12      7 
 15:26:43       0    249     55      -    100     60      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0      0      0 
 15:26:44       0     51     43      -      0      0      0      0      0      0  13801   2865      0      0     63      4      0      -      -      0      0      2 
 15:26:45       0     78     47      -     74     60      0      0      0      0  13801   2580      0      0   2798      6      0      -      -      0     27      8 
 15:26:46       0    217     51      -    100     80      0      0      0      0  13801   2820      0      0   2798      6      0      -      -      0     26      5 
 15:26:47       0    217     50      -     99     81      0      0      0      0  13801   2820      0      0   2798      6      0      -      -      0     27      4 
 15:26:48       0    216     50      -    100     80      0      0      0      0  13801   2820      0      0   2798      6      0      -      -      0     31      4 
 15:26:49       0    114     43      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      0 
 15:26:50       0     51     42      -      0      0      0      0      0      0  13801   2865      0      0   3132      8      0      -      -      0     41      7 
 15:26:51       0    200     54      -    100     74      0      0      0      0  13801   2812      0      0   3770      8      0      -      -      0     36      5 
 15:26:53       0    259     53      -    100     50      0      0      0      0  13801   2805      0      0   3098      6      0      -      -      0     11      6 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:26:54       0    218     53      -    100     50      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     20      4 
 15:26:55       0    219     53      -    100     52      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     30      6 
 15:26:56       0    219     53      -    100     52      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     13      7 
 15:26:57       0    219     52      -    100     52      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     19      3 
 15:26:58       0    220     52      -    100     52      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     29      5 
 15:26:59       0    220     52      -     99     54      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     17      7 
 15:27:00       0    220     52      -    100     55      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     20      4 
 15:27:01       0    220     52      -    100     53      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     29      6 
 15:27:02       0    219     52      -    100     50      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     14      6 
 15:27:03       0    219     52      -    100     48      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     24      5 
 15:27:04       0    219     53      -    100     48      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     21      7 
 15:27:05       0    219     53      -    100     52      0      0      0      0  13801   2842      0      0   3098      6      0      -      -      0     29      5 
 15:27:06       0    219     53      -    100     52      0      0      0      0  13801   2835      0      0   3098      6      0      -      -      0     27      5 
 15:27:07       0    219     53      -    100     52      0      0      0      0  13801   2835      0      0   3098      6      0      -      -      0     12      6 
 15:27:08       0    119     44      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      0 
 15:27:09       0     51     43      -      0      0      0      0      0      0  13801   2865      0      0    310      6      0      -      -      0   4454      2 
 15:27:10       0    148     53      -    100     64      0      0      0      0  13801   2805      0      0   3192      6      0      -      -      0     29      3 
 15:27:11       0    249     54      -    100     62      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     33      6 
 15:27:12       0    250     54      -    100     60      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     35      6 
 15:27:13       0    250     55      -    100     62      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     44      7 
 15:27:15       0    250     56      -     99     64      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     29      7 
 15:27:16       0    250     56      -     99     66      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     18      7 
 15:27:17       0    251     55      -     99     64      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     12      7 
 15:27:18       0    250     56      -    100     66      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     18      4 
 15:27:19       0    250     56      -    100     66      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     26      7 
 15:27:20       0    251     55      -    100     63      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     30      4 
 15:27:21       0    251     55      -    100     61      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     35      5 
 15:27:22       0    251     55      -    100     60      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     48      7 
 15:27:23       0    251     57      -    100     63      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0      0      2 
 15:27:24       0     96     45      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      0 
 15:27:25       0     52     44      -      0      0      0      0      0      0  13801   2857      0      0   5296      8      0      -      -      0     26      6 
 15:27:26       0    167     52      -    100     86      0      0      0      0  13801   2835      0      0   5296      8      0      -      -      0     32      5 
 15:27:27       0    230     52      -    100     86      0      0      0      0  13801   2835      0      0   5296      8      0      -      -      0     33      5 
 15:27:28       0    231     55      -    100     86      0      0      0      0  13801   2827      0      0   5296      8      0      -      -      0     22      5 
 15:27:29       0    230     51      -    100     88      0      0      0      0  13801   2827      0      0   5296      8      0      -      -      0     36      6 
 15:27:30       0    230     53      -    100     86      0      0      0      0  13801   2827      0      0   5296      8      0      -      -      0     32      3 
 15:27:31       0    198     52      -    100     63      0      0      0      0  13801   2850      0      0   2656      6      0      -      -      0     21      5 
 15:27:32       0    172     46      -      0      0      0      0      0      0  13801   2850      0      0   2656      6      0      -      -      0      0     30 
 15:27:33       0     51     44      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      0 
 15:27:34       0     69     49      -     69     44      0      0      0      0  13801   2602      0      0   2508      6      0      -      -      0     18      7 
 15:27:35       0    238     55      -    100     64      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     18      6 
 15:27:37       0    245     55      -    100     64      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     23      5 
 15:27:38       0    245     56      -    100     64      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     27      5 
 15:27:39       0    245     56      -    100     65      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     30     12 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:27:40       0    245     55      -    100     66      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     36      4 
 15:27:41       0    246     55      -     99     65      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     31      5 
 15:27:42       0    246     55      -    100     64      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0      0      0 
 15:27:43       0     91     45      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      2 
 15:27:44       0     53     44      -      7      4      0      0      0      0  13801   2857      0      0   4700      8      0      -      -      0     25      4 
 15:27:45       0    209     56      -    100     75      0      0      0      0  13801   2820      0      0   4716      8      0      -      -      0     15      6 
 15:27:46       0    268     56      -    100     75      0      0      0      0  13801   2820      0      0   4716      8      0      -      -      0     11      9 
 15:27:47       0    269     56      -    100     73      0      0      0      0  13801   2812      0      0   4716      8      0      -      -      0     10     10 
 15:27:48       0    268     57      -    100     75      0      0      0      0  13801   2812      0      0   4716      8      0      -      -      0     17      7 
 15:27:49       0    269     57      -    100     73      0      0      0      0  13801   2820      0      0   4716      8      0      -      -      0     34     10 
 15:27:50       0    269     58      -    100     77      0      0      0      0  13801   2820      0      0   4716      8      0      -      -      0     58      7 
 15:27:51       0    269     56      -    100     74      0      0      0      0  13801   2812      0      0   4716      8      0      -      -      0     23     10 
 15:27:52       0    270     57      -    100     75      0      0      0      0  13801   2812      0      0   4716      8      0      -      -      0     29      7 
 15:27:53       0    269     56      -    100     74      0      0      0      0  13801   2812      0      0   4716      8      0      -      -      0     17      8 
 15:27:54       0    269     58      -    100     75      0      0      0      0  13801   2820      0      0   4716      8      0      -      -      0     19      4 
 15:27:55       0    270     58      -    100     74      0      0      0      0  13801   2812      0      0   4716      8      0      -      -      0     20      4 
 15:27:56       0    269     58      -    100     75      0      0      0      0  13801   2812      0      0   4716      8      0      -      -      0     15      5 
 15:27:57       0    195     53      -    100     40      0      0      0      0  13801   2842      0      0   2366      6      0      -      -      0      8      5 
 15:27:59       0    184     52      -    100     39      0      0      0      0  13801   2842      0      0   2366      6      0      -      -      0      8      5 
 15:28:00       0    184     53      -    100     40      0      0      0      0  13801   2842      0      0   2366      6      0      -      -      0     14      4 
 15:28:01       0     80     45      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      9 
 15:28:02       0     51     44      -      0      0      0      0      0      0  13801   2857      0      0    766      6      0      -      -      0      0      0 
 15:28:03       0    155     53      -     99     80      0      0      0      0  13801   2820      0      0   2798      6      0      -      -      0     30      6 
 15:28:04       0    217     52      -    100     80      0      0      0      0  13801   2820      0      0   2798      6      0      -      -      0     28      4 
 15:28:05       0    217     52      -     99     80      0      0      0      0  13801   2812      0      0   2798      6      0      -      -      0     30      6 
 15:28:06       0    185     47      -      0      0      0      0      0      0  13801   2820      0      0     63      4      0      -      -      0      0      0 
 15:28:07       0     52     45      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      0 
 15:28:08       0     51     44      -      5      2      0      0      0      0  13801   2700      0      0   5296      8      0      -      -      0     29      7 
 15:28:09       0    222     53      -    100     85      0      0      0      0  13801   2827      0      0   5296      8      0      -      -      0     32      5 
 15:28:10       0    230     52      -    100     88      0      0      0      0  13801   2827      0      0   5296      8      0      -      -      0     31      4 
 15:28:11       0    230     54      -    100     86      0      0      0      0  13801   2827      0      0   5296      8      0      -      -      0     36      6 
 15:28:12       0    231     53      -    100     86      0      0      0      0  13801   2827      0      0   5296      8      0      -      -      0     48      5 
 15:28:13       0    225     51      -     99     62      0      0      0      0  13801   2820      0      0   5296      8      0      -      -      0     23      6 
 15:28:14       0    191     51      -    100     66      0      0      0      0  13801   2850      0      0   2656      6      0      -      -      0     21      5 
 15:28:15       0    137     46      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      0 
 15:28:16       0     52     44      -      0      0      0      0      0      0  13801   2857      0      0    284      6      0      -      -      0   2760      2 
 15:28:17       0    135     55      -    100     64      0      0      0      0  13801   2790      0      0   2508      6      0      -      -      0     26      5 
 15:28:18       0    245     56      -    100     64      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     18      8 
 15:28:19       0    246     56      -    100     66      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     18      7 
 15:28:21       0    246     55      -    100     66      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     23      6 
 15:28:22       0    246     56      -    100     65      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     27      4 
 15:28:23       0    246     55      -    100     65      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     34      3 
 15:28:24       0    247     56      -    100     63      0      0      0      0  13801   2797      0      0   2508      6      0      -      -      0     36      4 
 15:28:25       0    197     47      -      0      0      0      0      0      0  13801   2812      0      0   2508      6      0      -      -      0      0      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:28:26       0     52     45      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      0 
 15:28:27       0     61     46      -     56     26      0      0      0      0  13801   2550      0      0   5400      8      0      -      -      0     30      6 
 15:28:28       0    249     57      -    100     74      0      0      0      0  13801   2812      0      0   5400      8      0      -      -      0     28      7 
 15:28:29       0    271     57      -    100     77      0      0      0      0  13801   2812      0      0   5400      8      0      -      -      0     28      6 
 15:28:30       0    271     57      -    100     75      0      0      0      0  13801   2812      0      0   5400      8      0      -      -      0     25      8 
 15:28:31       0    271     58      -    100     72      0      0      0      0  13801   2812      0      0   5400      8      0      -      -      0     27      7 
 15:28:32       0    271     57      -    100     76      0      0      0      0  13801   2812      0      0   5400      8      0      -      -      0     25      9 
 15:28:33       0    271     59      -    100     73      0      0      0      0  13801   2812      0      0   5400      8      0      -      -      0     23      7 
 15:28:34       0    272     58      -    100     75      0      0      0      0  13801   2812      0      0   5400      8      0      -      -      0     22      8 
 15:28:35       0    272     58      -    100     72      0      0      0      0  13801   2812      0      0   5400      8      0      -      -      0     35      6 
 15:28:36       0    273     57      -    100     74      0      0      0      0  13801   2820      0      0   5400      8      0      -      -      0     26      8 
 15:28:37       0    272     58      -    100     76      0      0      0      0  13801   2812      0      0   5400      8      0      -      -      0     22      8 
 15:28:38       0    272     59      -    100     73      0      0      0      0  13801   2812      0      0   5400      8      0      -      -      0     22      8 
 15:28:39       0    255     54      -    100     38      0      0      0      0  13801   2820      0      0   5400      8      0      -      -      0     30      7 
